order_date,pages_visited,order_id,customer_id,tshirt_category,tshirt_price,tshirt_quantity
2017/02/15,5,HTS-0004,117657,White T-Shirt M,20.0,2
2016/04/10,9,HTS-0003,291934,White T-Shirt F,18.0,3
2016/06/01,10,HTS-0003,990747,White T-Shirt M,20.0,1
2015/03/19,14,HTS-0002,434919,Hoodie,23.0,1
2015/12/25,8,HTS-0003,660119,Black T-Shirt F,17.5,4
2015/02/22,14,HTS-0001,264085,Hoodie,23.0,4
2016/12/30,12,HTS-0004,d7evur,Black T-Shirt F,17.5,3
2016/01/29,11,HTS-0001,517748,White T-Shirt M,20.0,1
2014/08/01,13,HTS-0003,598882,Black T-Shirt M,19.0,2
2016/03/01,13,HTS-0004,947293,Black T-Shirt M,19.0,22
2015/12/30,8,HTS-0002,409885,Hoodie,23.0,2
2017/03/07,9,HTS-0005,162971,White T-Shirt M,20.0,3
2013/10/14,18,HTS-0001,948207,Wh Tshirt M,20.0,4
2013/11/24,7,HTS-0001,663340,Bl Tshirt F,17.5,2
2013/09/18,14,HTS-0001,668973,Wh Tshirt F,18.0,3
2014/07/10,12,HTS-0002,615871,Black T-Shirt M,19.0,6
2015/06/16,11,HTS-0003,576122,White T-Shirt M,20.0,4
2014/04/02,10,HTS-0002,694744,Black T-Shirt M,19.0,4
2015/07/15,9,HTS-0002,099036,White T-Shirt F,18.0,3
2017/01/11,14,HTS-0001,276168,White T-Shirt M,20.0,1
2016/12/10,10,HTS-0001,177065,White T-Shirt M,20.0,1
2014/07/02,14,HTS-0001,543083,White T-Shirt M,20.0,1
2017/04/05,4,HTS-0005,783159,White T-Shirt M,20.0,3
2016/01/10,8,HTS-0003,ed9tpo,Black T-Shirt F,17.5,2
2015/10/02,15,HTS-0002,515342,White T-Shirt M,20.0,1
2016/01/16,10,HTS-0002,046048,White T-Shirt M,20.0,2
2017/01/23,7,HTS-0002,9nlczp,Black T-Shirt F,17.5,1
2017/04/08,2,HTS-0005,233579,White T-Shirt F,18.0,3
2016/12/23,16,HTS-0003,043463,Hoodie,23.0,1
2014/10/25,13,HTS-0001,794990,Black T-Shirt F,17.5,1
2014/10/18,11,HTS-0001,991220,White T-Shirt M,20.0,2
2015/08/14,14,HTS-0001,phimhv,White T-Shirt M,20.0,3
2016/06/23,16,HTS-0001,239080,Tennis Shirt,24.0,1
2015/03/17,15,HTS-0001,192094,Hoodie,23.0,1
2014/04/15,14,HTS-0001,012337,Black T-Shirt M,19.0,1
2013/11/08,12,HTS-0001,145818,Bl Tshirt M,19.0,3
2016/01/25,7,HTS-0002,emxpsi,Tennis Shirt,24.0,2
2016/10/21,4,HTS-0003,jt9cx5,White T-Shirt M,20.0,3
2016/11/19,15,HTS-0005,445103,White T-Shirt F,18.0,2
2013/05/13,14,HTS-0001,506401,Hoodie,23.0,1
2016/12/01,12,HTS-0002,0rg4si,White T-Shirt F,18.0,1
2015/06/23,3,HTS-0008,978429,Hoodie,23.0,3
2014/12/27,11,HTS-0001,989250,Hoodie,23.0,1
2016/08/21,14,HTS-0001,hru5xs,Black T-Shirt M,19.0,1
2015/11/06,8,HTS-0003,589022,Hoodie,23.0,4
2014/08/19,17,HTS-0001,559155,White T-Shirt M,20.0,1
2015/10/29,13,HTS-0001,102570,Tennis Shirt,24.0,1
2016/03/05,9,HTS-0002,133207,White T-Shirt F,18.0,3
2015/08/25,10,HTS-0002,208521,Hoodie,23.0,2
2016/04/16,12,HTS-0001,o3so5k,White T-Shirt M,20.0,1
2017/03/29,10,HTS-0001,752231,White T-Shirt M,20.0,1
2014/04/28,11,HTS-0001,759984,Tennis Shirt,24.0,1
2016/12/29,9,HTS-0006,171208,White T-Shirt M,20.0,1
2014/11/19,11,HTS-0001,157914,Black T-Shirt F,17.5,2
2015/04/07,12,HTS-0002,092498,Hoodie,23.0,1
2015/02/02,10,HTS-0001,432990,Hoodie,23.0,1
2015/07/29,10,HTS-0002,249844,White T-Shirt M,20.0,1
2016/08/07,10,HTS-0003,nlu9ad,White T-Shirt F,18.0,1
2015/04/13,7,HTS-0002,985571,White T-Shirt M,20.0,2
2015/12/07,7,HTS-0002,716041,Black T-Shirt F,17.5,1
2014/02/07,8,HTS-0001,859921,Black T-Shirt M,19.0,1
2016/02/25,10,HTS-0001,985514,Black T-Shirt M,19.0,1
2015/12/25,13,HTS-0001,819763,White T-Shirt M,20.0,1
2013/09/15,12,HTS-0001,510926,Wh Tshirt M,20.0,1
2015/05/03,18,HTS-0001,099611,White T-Shirt M,20.0,1
2015/10/25,13,HTS-0001,354pra,Black T-Shirt M,19.0,1
2015/09/17,9,HTS-0003,481738,White T-Shirt M,20.0,1
2014/12/18,7,HTS-0001,352587,Black T-Shirt M,19.0,1
2017/03/06,15,HTS-0002,txxkon,Hoodie,23.0,1
2016/01/30,10,HTS-0007,651425,White T-Shirt M,20.0,1
2016/10/30,12,HTS-0002,627625,Hoodie,23.0,1
2014/12/15,13,HTS-0003,064307,White T-Shirt F,18.0,3
2014/04/25,12,HTS-0001,237718,Black T-Shirt F,17.5,1
2014/12/16,13,HTS-0001,349414,Black T-Shirt F,17.5,1
2016/12/12,6,HTS-0007,243597,White T-Shirt M,20.0,3
2015/10/14,18,HTS-0001,962698,Hoodie,23.0,1
2013/10/28,16,HTS-0001,216743,Hoodie,23.0,1
2014/09/24,18,HTS-0001,032986,White T-Shirt F,18.0,1
2015/11/04,12,HTS-0001,cm62am,White T-Shirt M,20.0,2
2015/07/12,8,HTS-0003,092623,White T-Shirt F,18.0,1
2016/01/21,15,HTS-0002,fy95r1,White T-Shirt M,20.0,7
2015/11/20,15,HTS-0001,pnizro,White T-Shirt F,18.0,4
2015/04/18,15,HTS-0003,516630,Hoodie,23.0,22
2016/03/27,8,HTS-0002,397852,Black T-Shirt M,19.0,4
2014/04/28,11,HTS-0002,191548,Hoodie,23.0,1
2014/09/23,10,HTS-0002,134880,Black T-Shirt F,17.5,1
2015/10/11,15,HTS-0001,u3u8q3,White T-Shirt M,20.0,2
2015/11/29,16,HTS-0001,cd8k10,Hoodie,23.0,2
2016/02/20,11,HTS-0001,680457,White T-Shirt M,20.0,1
2016/12/22,5,HTS-0004,492955,Black T-Shirt M,19.0,7
2017/04/13,14,HTS-0003,9o5nc1,White T-Shirt M,20.0,3
2015/09/02,13,HTS-0001,6b3hjx,Black T-Shirt F,17.5,1
2015/01/27,9,HTS-0003,572447,Hoodie,23.0,3
2015/05/09,11,HTS-0002,642847,White T-Shirt F,18.0,2
2016/10/10,11,HTS-0001,392224,Hoodie,23.0,1
2014/10/15,12,HTS-0001,349243,Black T-Shirt M,19.0,1
2016/06/11,11,HTS-0002,sprm1p,Black T-Shirt F,17.5,2
2015/08/30,7,HTS-0002,876400,White T-Shirt M,20.0,2
2016/10/26,11,HTS-0003,811199,White T-Shirt M,20.0,1
2015/04/25,11,HTS-0004,809573,White T-Shirt M,20.0,2
2015/03/06,14,HTS-0004,408056,Tennis Shirt,24.0,1
2015/01/25,15,HTS-0003,146338,Black T-Shirt F,17.5,2
2016/01/02,13,HTS-0002,el0sj8,Black T-Shirt M,19.0,2
2014/02/04,10,HTS-0002,216596,Hoodie,23.0,2
2016/12/21,9,HTS-0001,093345,White T-Shirt M,20.0,1
2015/08/05,9,HTS-0003,642059,Black T-Shirt M,19.0,1
2015/02/14,10,HTS-0002,197363,Black T-Shirt F,17.5,1
2017/03/26,9,HTS-0005,350109,White T-Shirt M,20.0,16
2016/09/02,6,HTS-0001,827993,Tennis Shirt,24.0,1
2014/02/02,14,HTS-0001,110886,Black T-Shirt M,19.0,1
2016/04/22,8,HTS-0004,738086,White T-Shirt F,18.0,2
2015/08/28,19,HTS-0002,820452,White T-Shirt M,20.0,3
2015/10/22,11,HTS-0002,826018,White T-Shirt M,20.0,6
2016/09/05,10,HTS-0001,hz4pie,White T-Shirt M,20.0,2
2016/04/21,8,HTS-0002,zgtkq7,White T-Shirt M,20.0,3
2016/03/20,10,HTS-0001,vfzaz8,White T-Shirt F,18.0,9
2016/12/16,11,HTS-0005,784711,White T-Shirt M,20.0,3
2015/09/26,8,HTS-0001,skh6n6,White T-Shirt M,20.0,1
2014/05/09,9,HTS-0002,100802,White T-Shirt F,18.0,1
2013/08/21,17,HTS-0001,539441,Hoodie,23.0,2
2017/02/15,13,HTS-0003,nxlvu7,Hoodie,23.0,2
2016/09/15,16,HTS-0002,023864,Hoodie,23.0,1
2016/05/25,7,HTS-0003,602543,Black T-Shirt F,17.5,3
2013/12/05,10,HTS-0001,512447,Wh Tshirt F,18.0,9
2016/05/18,9,HTS-0002,044nxo,Hoodie,23.0,2
2015/06/28,14,HTS-0002,650396,Hoodie,23.0,1
2017/02/01,8,HTS-0004,894581,Hoodie,23.0,7
2014/07/23,5,HTS-0003,938785,Black T-Shirt F,17.5,2
2016/09/16,10,HTS-0002,uksjxf,White T-Shirt M,20.0,4
2016/07/04,10,HTS-0001,574787,Black T-Shirt F,17.5,1
2016/05/30,7,HTS-0004,965983,White T-Shirt F,18.0,1
2014/03/20,6,HTS-0002,264634,White T-Shirt M,20.0,7
2016/10/01,8,HTS-0002,911469,White T-Shirt M,20.0,1
2016/06/11,8,HTS-0005,841410,Hoodie,23.0,1
2014/05/06,16,HTS-0001,825040,White T-Shirt M,20.0,1
2017/01/27,4,HTS-0009,825040,Black T-Shirt M,19.0,1
2013/10/12,16,HTS-0001,333798,Bl Tshirt F,17.5,1
2015/04/01,11,HTS-0002,503055,Black T-Shirt M,19.0,1
2015/10/05,10,HTS-0001,c5j6j4,Hoodie,23.0,1
2016/09/02,10,HTS-0004,270874,Black T-Shirt M,19.0,7
2016/12/14,4,HTS-0004,583745,White T-Shirt M,20.0,1
2016/09/05,9,HTS-0001,898353,White T-Shirt M,20.0,1
2014/10/24,9,HTS-0001,308875,Tennis Shirt,24.0,17
2014/03/28,9,HTS-0002,382064,Black T-Shirt F,17.5,2
2016/07/25,10,HTS-0001,076880,White T-Shirt F,18.0,1
2016/02/21,10,HTS-0001,92qd2r,Black T-Shirt M,19.0,1
2013/12/05,13,HTS-0001,828252,Bl Tshirt M,19.0,13
2015/01/19,13,HTS-0001,724918,Black T-Shirt F,17.5,1
2016/11/21,4,HTS-0003,450846,White T-Shirt M,20.0,1
2015/03/27,6,HTS-0002,602645,Black T-Shirt F,17.5,1
2014/08/16,12,HTS-0002,776500,Black T-Shirt M,19.0,1
2016/11/03,16,HTS-0005,288053,White T-Shirt F,18.0,4
2017/04/03,15,HTS-0001,153211,White T-Shirt F,18.0,1
2017/01/20,18,HTS-0001,fqxinx,Hoodie,23.0,1
2016/06/27,14,HTS-0004,077755,White T-Shirt M,20.0,1
2016/02/26,11,HTS-0004,145049,White T-Shirt M,20.0,1
2017/02/28,13,HTS-0004,235265,White T-Shirt F,18.0,1
2015/07/16,14,HTS-0002,177990,White T-Shirt M,20.0,2
2016/04/09,17,HTS-0001,xl0izl,Black T-Shirt M,19.0,1
2015/07/02,10,HTS-0002,163607,White T-Shirt M,20.0,4
2016/06/17,8,HTS-0002,iw6du6,Black T-Shirt F,17.5,1
2015/04/14,13,HTS-0003,686959,White T-Shirt M,20.0,4
2017/03/19,8,HTS-0006,165928,White T-Shirt M,20.0,2
2015/08/12,14,HTS-0002,571057,White T-Shirt F,18.0,3
2015/09/13,10,HTS-0001,upvw8e,White T-Shirt F,18.0,1
2014/11/14,12,HTS-0001,105132,White T-Shirt F,18.0,1
2014/10/26,11,HTS-0001,788073,Hoodie,23.0,2
2016/03/06,12,HTS-0002,107614,White T-Shirt F,18.0,2
2014/04/15,11,HTS-0002,683922,Hoodie,23.0,2
2015/09/17,6,HTS-0002,873421,Black T-Shirt F,17.5,1
2014/12/20,11,HTS-0001,141824,White T-Shirt M,20.0,12
2016/04/27,5,HTS-0003,923959,Hoodie,23.0,4
2016/11/27,19,HTS-0002,v7lsy0,White T-Shirt M,20.0,19
2017/02/26,11,HTS-0003,t0g7sc,White T-Shirt M,20.0,4
2016/09/12,7,HTS-0003,i3quq5,Tennis Shirt,24.0,1
2014/07/01,5,HTS-0003,929736,White T-Shirt M,20.0,7
2014/11/05,6,HTS-0001,433976,Tennis Shirt,24.0,1
2015/09/07,10,HTS-0001,ozl38r,White T-Shirt M,20.0,2
2016/01/13,10,HTS-0001,379360,Black T-Shirt F,17.5,1
2015/04/07,11,HTS-0002,610738,Black T-Shirt F,17.5,2
2013/09/07,13,HTS-0001,104224,Hoodie,23.0,1
2014/08/14,15,HTS-0001,556866,Hoodie,23.0,2
2016/06/23,17,HTS-0002,040721,Tennis Shirt,24.0,1
2015/01/15,17,HTS-0002,070785,Hoodie,23.0,1
2014/08/05,10,HTS-0001,588688,Black T-Shirt M,19.0,4
2014/11/26,11,HTS-0001,826835,Black T-Shirt M,19.0,1
2016/08/09,8,HTS-0003,140114,Black T-Shirt F,17.5,1
2015/10/25,11,HTS-0001,vokaqe,Hoodie,23.0,2
2014/05/28,9,HTS-0001,956659,Hoodie,23.0,3
2015/12/31,9,HTS-0004,888823,White T-Shirt M,20.0,2
2015/01/07,10,HTS-0001,879221,White T-Shirt M,20.0,2
2016/07/03,9,HTS-0006,pbh4o5,Hoodie,23.0,1
2016/05/13,9,HTS-0003,814041,Tennis Shirt,24.0,5
2013/10/11,16,HTS-0001,520074,Hoodie,23.0,1
2015/07/19,11,HTS-0001,549320,Tennis Shirt,24.0,3
2016/12/19,5,HTS-0003,xtvuqw,Black T-Shirt F,17.5,2
2017/02/09,5,HTS-0004,414374,Hoodie,23.0,1
2014/06/01,9,HTS-0001,560522,Black T-Shirt M,19.0,3
2015/10/14,11,HTS-0002,qcozyn,Black T-Shirt M,19.0,2
2014/11/03,11,HTS-0001,774873,Tennis Shirt,24.0,1
2015/08/11,12,HTS-0001,xm6y52,Black T-Shirt F,17.5,5
2016/09/02,7,HTS-0006,709305,Hoodie,23.0,6
2014/05/01,13,HTS-0001,175607,Black T-Shirt F,17.5,1
2016/04/24,6,HTS-0001,ytpmwv,White T-Shirt M,20.0,1
2015/01/19,10,HTS-0002,949196,Tennis Shirt,24.0,1
2013/10/07,17,HTS-0001,586884,Bl Tshirt M,19.0,2
2015/12/08,6,HTS-0005,598526,Black T-Shirt M,19.0,3
2015/02/01,15,HTS-0001,460981,White T-Shirt F,18.0,1
2016/09/21,9,HTS-0001,638500,White T-Shirt F,18.0,1
2014/10/19,10,HTS-0001,379909,Hoodie,23.0,1
2016/12/26,8,HTS-0004,224854,White T-Shirt M,20.0,1
2013/06/17,12,HTS-0001,852770,Wh Tshirt M,20.0,1
2016/12/05,10,HTS-0002,ecdv61,Hoodie,23.0,1
2015/10/07,8,HTS-0001,f2a3ap,White T-Shirt M,20.0,3
2016/04/05,13,HTS-0003,610385,White T-Shirt M,20.0,1
2015/03/12,9,HTS-0002,185163,Black T-Shirt M,19.0,1
2017/02/17,19,HTS-0003,782783,Hoodie,23.0,1
2017/03/01,8,HTS-0003,940546,White T-Shirt M,20.0,1
2014/12/01,12,HTS-0001,012324,White T-Shirt F,18.0,1
2016/09/09,16,HTS-0001,150928,Black T-Shirt M,19.0,2
2016/05/31,5,HTS-0002,416392,Black T-Shirt M,19.0,1
2015/10/11,10,HTS-0001,115286,White T-Shirt M,20.0,1
2017/03/14,10,HTS-0002,849543,Black T-Shirt M,19.0,1
2014/01/07,15,HTS-0001,505507,Hoodie,23.0,1
2016/06/06,13,HTS-0005,856425,White T-Shirt F,18.0,5
2015/07/06,10,HTS-0001,sgqk73,White T-Shirt F,18.0,1
2014/10/21,8,HTS-0001,261684,White T-Shirt M,20.0,3
2017/02/27,10,HTS-0002,541557,Black T-Shirt M,19.0,1
2015/11/26,15,HTS-0002,s7dlq4,White T-Shirt M,20.0,3
2017/03/05,9,HTS-0006,103002,Black T-Shirt F,17.5,2
2016/02/24,9,HTS-0002,514644,Hoodie,23.0,4
2013/04/25,8,HTS-0001,904318,Wh Tshirt M,20.0,1
2014/09/15,10,HTS-0001,460409,White T-Shirt F,18.0,5
2016/11/22,8,HTS-0005,490752,White T-Shirt M,20.0,2
2014/12/15,10,HTS-0001,312159,Black T-Shirt F,17.5,1
2014/03/19,13,HTS-0001,240504,White T-Shirt M,20.0,1
2014/06/09,13,HTS-0001,446484,Tennis Shirt,24.0,1
2016/08/17,7,HTS-0003,mobmlu,Black T-Shirt M,19.0,1
2016/04/22,14,HTS-0002,s0y3sg,Black T-Shirt M,19.0,1
2016/06/28,12,HTS-0003,866632,White T-Shirt M,20.0,2
2013/10/02,7,HTS-0001,617388,Tennis Shirt,24.0,3
2015/06/28,13,HTS-0003,107274,White T-Shirt F,18.0,2
2013/07/13,11,HTS-0001,178033,Tennis Shirt,24.0,1
2016/05/10,14,HTS-0001,7yrbbm,White T-Shirt F,18.0,1
2015/11/01,9,HTS-0002,829383,White T-Shirt M,20.0,2
2015/11/11,13,HTS-0001,raysr9,Black T-Shirt M,19.0,2
2013/12/03,5,HTS-0001,084885,Wh Tshirt M,20.0,1
2013/12/04,21,HTS-0001,302438,Wh Tshirt M,20.0,2
2015/11/14,8,HTS-0002,364601,Black T-Shirt F,17.5,2
2015/09/16,8,HTS-0004,583679,Tennis Shirt,24.0,2
2014/12/04,12,HTS-0001,433780,White T-Shirt F,18.0,1
2017/03/08,14,HTS-0002,213288,White T-Shirt F,18.0,1
2016/11/20,4,HTS-0005,701046,Hoodie,23.0,3
2014/07/05,12,HTS-0002,641295,Tennis Shirt,24.0,2
2014/06/12,12,HTS-0002,667280,Black T-Shirt M,19.0,2
2016/06/07,10,HTS-0001,703967,Black T-Shirt M,19.0,1
2015/08/25,8,HTS-0001,386307,Tennis Shirt,24.0,1
2015/04/07,14,HTS-0001,763824,Black T-Shirt M,19.0,1
2014/07/02,12,HTS-0002,597926,White T-Shirt F,18.0,3
2016/12/07,9,HTS-0005,184701,White T-Shirt M,20.0,21
2014/07/17,13,HTS-0001,203309,Black T-Shirt F,17.5,1
2013/09/22,8,HTS-0001,744898,Wh Tshirt M,20.0,4
2016/09/01,10,HTS-0003,826253,Black T-Shirt M,19.0,2
2015/09/15,7,HTS-0001,1bhyje,Black T-Shirt F,17.5,1
2017/03/22,6,HTS-0004,718649,Tennis Shirt,24.0,22
2015/12/20,13,HTS-0001,fchrdu,White T-Shirt M,20.0,1
2013/07/24,6,HTS-0001,377013,Bl Tshirt M,19.0,1
2015/12/18,4,HTS-0001,352494,Black T-Shirt F,17.5,1
2014/09/17,15,HTS-0001,275790,Hoodie,23.0,3
2015/06/21,16,HTS-0001,gu7jmk,White T-Shirt M,20.0,1
2016/11/18,8,HTS-0004,040425,Black T-Shirt M,19.0,3
2016/10/30,9,HTS-0002,819226,Black T-Shirt F,17.5,1
2014/09/05,6,HTS-0003,408067,White T-Shirt F,18.0,3
2015/06/12,9,HTS-0002,909682,White T-Shirt F,18.0,1
2015/03/31,7,HTS-0002,433612,White T-Shirt F,18.0,1
2016/10/30,10,HTS-0006,643252,Black T-Shirt F,17.5,2
2015/11/03,10,HTS-0003,805920,White T-Shirt F,18.0,2
2015/02/17,20,HTS-0002,823369,Hoodie,23.0,3
2015/01/10,12,HTS-0001,792107,White T-Shirt F,18.0,4
2015/06/04,15,HTS-0001,423187,Black T-Shirt F,17.5,1
2015/02/24,6,HTS-0004,524675,Black T-Shirt M,19.0,5
2015/12/29,13,HTS-0001,zdf8ji,Black T-Shirt M,19.0,18
2016/10/20,7,HTS-0005,789544,White T-Shirt M,20.0,2
2015/11/29,7,HTS-0001,cqrq4v,Tennis Shirt,24.0,6
2015/06/19,13,HTS-0002,118081,White T-Shirt F,18.0,1
2015/04/26,7,HTS-0001,549706,Black T-Shirt M,19.0,5
2017/02/25,6,HTS-0003,446024,White T-Shirt M,20.0,1
2016/05/23,15,HTS-0001,gf8gss,Tennis Shirt,24.0,1
2013/11/26,12,HTS-0001,349076,Bl Tshirt F,17.5,1
2017/03/09,8,HTS-0005,611229,Hoodie,23.0,1
2015/11/09,12,HTS-0003,131410,Black T-Shirt M,19.0,6
2014/05/22,11,HTS-0001,799185,Black T-Shirt M,19.0,1
2013/12/04,8,HTS-0001,269823,Bl Tshirt M,19.0,4
2014/09/13,10,HTS-0003,627768,White T-Shirt M,20.0,2
2017/02/01,14,HTS-0001,501994,Black T-Shirt M,19.0,1
2017/01/06,14,HTS-0004,314527,Tennis Shirt,24.0,2
2015/07/23,9,HTS-0002,211559,White T-Shirt M,20.0,13
2017/01/13,5,HTS-0003,441782,Hoodie,23.0,1
2016/01/05,23,HTS-0001,iusesj,Black T-Shirt F,17.5,16
2015/01/09,9,HTS-0003,999160,Hoodie,23.0,2
2015/08/18,17,HTS-0001,456566,White T-Shirt F,18.0,2
2016/07/08,10,HTS-0003,841855,White T-Shirt M,20.0,1
2015/12/18,13,HTS-0001,t3b572,White T-Shirt M,20.0,1
2016/04/09,9,HTS-0002,u2ga4z,White T-Shirt M,20.0,4
2014/09/01,8,HTS-0001,525521,Black T-Shirt M,19.0,1
2015/07/11,14,HTS-0001,0po9dy,White T-Shirt M,20.0,3
2016/04/20,22,HTS-0001,664711,Hoodie,23.0,1
2015/05/01,16,HTS-0003,952094,Hoodie,23.0,2
2015/11/29,9,HTS-0002,bm4jzj,Black T-Shirt F,17.5,7
2016/09/10,8,HTS-0005,300578,Black T-Shirt M,19.0,1
2013/10/18,10,HTS-0002,650441,Wh Tshirt M,20.0,2
2016/10/04,4,HTS-0010,650441,Black T-Shirt M,19.0,2
2016/06/08,16,HTS-0003,368252,Black T-Shirt F,17.5,3
2015/08/26,6,HTS-0001,nrjrd0,Hoodie,23.0,4
2015/11/05,12,HTS-0001,xwx5b1,Black T-Shirt M,19.0,1
2016/12/24,12,HTS-0001,622394,White T-Shirt M,20.0,1
2017/04/09,11,HTS-0001,121793,White T-Shirt M,20.0,1
2015/05/12,11,HTS-0004,330528,Black T-Shirt F,17.5,3
2015/06/11,4,HTS-0003,976302,Hoodie,23.0,3
2016/09/18,7,HTS-0006,907664,Black T-Shirt M,19.0,1
2015/03/20,10,HTS-0001,742744,White T-Shirt F,18.0,1
2014/12/16,12,HTS-0002,990255,Tennis Shirt,24.0,1
2015/08/17,9,HTS-0003,619554,White T-Shirt F,18.0,3
2016/06/29,11,HTS-0002,6kce9w,Black T-Shirt F,17.5,1
2014/06/21,10,HTS-0002,171734,White T-Shirt M,20.0,1
2014/09/24,10,HTS-0001,027873,Black T-Shirt F,17.5,2
2015/04/11,8,HTS-0002,215593,White T-Shirt F,18.0,2
2015/12/27,8,HTS-0002,385093,White T-Shirt M,20.0,1
2016/03/09,9,HTS-0003,646252,Tennis Shirt,24.0,6
2013/11/19,12,HTS-0001,223716,Bl Tshirt M,19.0,2
2015/10/06,15,HTS-0001,fdq71r,Tennis Shirt,24.0,1
2015/09/18,14,HTS-0001,iqvx65,Black T-Shirt M,19.0,2
2016/12/02,10,HTS-0004,690976,Hoodie,23.0,2
2014/03/09,8,HTS-0002,734036,Black T-Shirt F,17.5,3
2015/12/23,7,HTS-0003,555307,Black T-Shirt M,19.0,3
2014/09/18,15,HTS-0001,459420,Black T-Shirt M,19.0,3
2015/12/11,6,HTS-0004,191279,Black T-Shirt F,17.5,2
2014/10/29,9,HTS-0001,550494,Black T-Shirt F,17.5,2
2014/07/11,3,HTS-0001,527011,Black T-Shirt F,17.5,14
2016/03/29,10,HTS-0003,585196,White T-Shirt M,20.0,2
2014/09/18,6,HTS-0001,861117,Hoodie,23.0,1
2016/07/21,9,HTS-0001,bmdegd,White T-Shirt F,18.0,1
2015/12/02,10,HTS-0004,278883,Black T-Shirt M,19.0,6
2014/10/16,10,HTS-0001,709071,White T-Shirt F,18.0,1
2017/02/17,8,HTS-0003,w83kvm,White T-Shirt F,18.0,2
2016/08/22,9,HTS-0003,nta42m,Black T-Shirt F,17.5,3
2014/09/01,18,HTS-0001,707882,Black T-Shirt M,19.0,2
2014/09/16,16,HTS-0001,819307,Black T-Shirt M,19.0,1
2017/03/23,7,HTS-0003,432948,White T-Shirt F,18.0,1
2013/10/21,14,HTS-0001,652724,Wh Tshirt M,20.0,1
2015/07/15,11,HTS-0001,560739,Black T-Shirt F,17.5,1
2017/01/01,5,HTS-0007,672077,Hoodie,23.0,4
2015/06/30,9,HTS-0001,upcttu,White T-Shirt F,18.0,5
2016/01/16,7,HTS-0005,943892,Hoodie,23.0,4
2016/12/30,8,HTS-0004,286597,White T-Shirt M,20.0,2
2013/11/09,8,HTS-0001,415708,Wh Tshirt M,20.0,1
2016/12/20,5,HTS-0002,iavtgc,Tennis Shirt,24.0,5
2015/09/07,8,HTS-0001,dq7khc,White T-Shirt M,20.0,1
2015/08/14,13,HTS-0001,827540,Hoodie,23.0,1
2015/03/20,11,HTS-0002,123244,White T-Shirt M,20.0,3
2013/11/11,14,HTS-0001,321889,Wh Tshirt M,20.0,2
2015/12/05,8,HTS-0001,am0c9y,Hoodie,23.0,1
2014/07/13,11,HTS-0001,111555,White T-Shirt M,20.0,2
2014/07/11,6,HTS-0005,536917,Hoodie,23.0,5
2017/03/29,2,HTS-0013,536917,White T-Shirt F,18.0,3
2015/02/12,4,HTS-0004,301423,Hoodie,23.0,5
2016/10/23,11,HTS-0004,390918,Hoodie,23.0,2
2015/12/10,11,HTS-0004,093063,Black T-Shirt M,19.0,1
2014/12/14,11,HTS-0001,764175,White T-Shirt F,18.0,2
2015/01/04,8,HTS-0003,156133,Black T-Shirt F,17.5,3
2016/06/05,10,HTS-0002,o7jp28,Black T-Shirt M,19.0,1
2016/05/17,13,HTS-0001,2864mf,Black T-Shirt M,19.0,1
2017/04/05,14,HTS-0004,079581,White T-Shirt M,20.0,2
2016/08/06,8,HTS-0005,071300,White T-Shirt M,20.0,1
2017/03/02,9,HTS-0003,wmdnin,White T-Shirt M,20.0,3
2014/07/20,11,HTS-0001,182349,Black T-Shirt M,19.0,3
2013/08/25,13,HTS-0001,797593,Hoodie,23.0,1
2017/04/08,12,HTS-0002,590263,Hoodie,23.0,4
2017/03/01,7,HTS-0003,l8c64t,Tennis Shirt,24.0,2
2016/05/11,9,HTS-0003,931674,Tennis Shirt,24.0,4
2016/11/26,12,HTS-0004,691956,White T-Shirt M,20.0,5
2015/12/16,12,HTS-0001,t7ohy7,Hoodie,23.0,2
2015/08/12,10,HTS-0001,pd88vd,Hoodie,23.0,3
2016/03/01,12,HTS-0001,171044,Black T-Shirt F,17.5,1
2016/10/06,16,HTS-0003,406872,White T-Shirt M,20.0,2
2014/08/12,13,HTS-0002,152495,White T-Shirt M,20.0,2
2014/10/10,10,HTS-0001,752534,White T-Shirt F,18.0,3
2015/01/31,9,HTS-0003,631204,Hoodie,23.0,2
2015/10/03,9,HTS-0001,w3tgus,Hoodie,23.0,4
2017/01/09,11,HTS-0002,arzvez,Black T-Shirt M,19.0,1
2016/07/15,6,HTS-0003,090307,Hoodie,23.0,1
2016/02/13,10,HTS-0003,569910,Black T-Shirt M,19.0,1
2015/12/21,11,HTS-0001,is9t71,White T-Shirt F,18.0,1
2016/12/25,11,HTS-0001,xczgqc,White T-Shirt F,18.0,1
2017/01/19,15,HTS-0001,897169,Black T-Shirt M,19.0,1
2015/12/04,14,HTS-0002,937326,Hoodie,23.0,1
2016/12/16,7,HTS-0003,123399,White T-Shirt F,18.0,1
2014/07/24,12,HTS-0003,986928,Black T-Shirt M,19.0,1
2016/06/15,7,HTS-0003,919875,White T-Shirt M,20.0,2
2016/03/02,5,HTS-0005,457956,White T-Shirt M,20.0,3
2014/12/30,9,HTS-0002,104165,Hoodie,23.0,1
2015/06/13,14,HTS-0002,h4bdgb,Hoodie,23.0,4
2016/11/02,8,HTS-0003,542930,Hoodie,23.0,2
2014/12/19,14,HTS-0001,698500,White T-Shirt F,18.0,3
2013/08/29,14,HTS-0001,830715,Hoodie,23.0,1
